log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves
sprt_game_1,24,39,Black,rnr3k1/5ppp/1pb1pb2/1N6/1PPN1P2/P7/4BP1P/2RR2K1 b - - 4 24,f6e5,29,-568,417,g8f8,f6d4,4,33
sprt_game_1,24,39,Black,rnr3k1/5ppp/1pb1pb2/1N6/1PPN1P2/P7/4BP1P/2RR2K1 b - - 4 24,c6d5,30,-577,426,g8f8,f6d4,4,33
sprt_game_1,24,39,Black,rnr3k1/5ppp/1pb1pb2/1N6/1PPN1P2/P7/4BP1P/2RR2K1 b - - 4 24,c6f3,31,-578,427,g8f8,f6d4,4,33
sprt_game_1,24,39,Black,rnr3k1/5ppp/1pb1pb2/1N6/1PPN1P2/P7/4BP1P/2RR2K1 b - - 4 24,a8a5,32,-616,465,g8f8,f6d4,4,33
sprt_game_1,24,39,Black,rnr3k1/5ppp/1pb1pb2/1N6/1PPN1P2/P7/4BP1P/2RR2K1 b - - 4 24,a8a7,33,-708,557,g8f8,f6d4,4,33
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,g8f8,1,-163,0,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,g7g6,2,-166,3,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,h7h6,3,-213,50,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,b8c6,4,-220,57,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,b8a6,5,-228,65,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,h7h5,6,-254,91,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,a8a4,7,-256,93,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,c8d8,8,-263,100,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,a8a7,9,-284,121,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,e8a4,10,-288,125,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,g8h8,11,-316,153,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,e8c6,12,-328,165,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,c8c7,13,-348,185,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,g7g5,14,-356,193,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,e8d7,15,-358,195,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,f7f6,16,-366,203,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,f7f5,17,-370,207,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,e6e5,18,-404,241,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,a8a6,19,-408,245,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,b8d7,20,-409,246,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,b6b5,21,-449,286,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,c8c6,22,-545,382,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,c8c5,23,-567,404,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,a8a5,24,-574,411,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,c8c4,25,-587,424,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,a8a3,26,-588,425,g8f8,g7g6,4,27
sprt_game_1,27,45,Black,rnr1b1k1/5ppp/1p2p3/8/1PPN1P2/P1R5/3RBP1P/6K1 b - - 4 27,e8b5,27,-589,426,g8f8,g7g6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,a8a7,1,-182,0,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,e8d7,2,-189,7,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,a8a4,3,-190,8,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,e8c6,4,-191,9,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,b8c6,5,-193,11,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,e8a4,6,-194,12,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,h7h6,7,-197,15,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,b8a6,8,-204,22,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,b8d7,9,-206,24,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,f8g8,10,-214,32,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,h7h5,11,-214,32,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,f8g7,12,-216,34,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,f8e7,13,-222,40,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,a8a6,14,-246,64,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,c8c7,15,-299,117,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,e6e5,16,-360,178,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,g6g5,17,-379,197,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,b6b5,18,-394,212,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,f7f6,19,-442,260,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,f7f5,20,-479,297,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,c8c6,21,-497,315,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,c8c5,22,-515,333,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,a8a5,23,-523,341,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,c8c4,24,-535,353,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,e8b5,25,-556,374,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,c8d8,26,-557,375,a8a7,b8c6,4,27
sprt_game_1,29,49,Black,rnr1bk2/5p1p/1p2p1p1/8/1PPN1P2/P3R3/3RBP1P/5K2 b - - 1 29,a8a3,27,-612,430,a8a7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,b8d7,1,-158,0,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,h7h5,2,-175,17,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,a4a7,3,-188,30,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,a4a8,4,-189,31,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,e8d7,5,-195,37,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,f8e7,6,-211,53,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,f8g7,7,-212,54,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,h7h6,8,-214,56,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,e8c6,9,-220,62,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,a4a6,10,-227,69,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,f8g8,11,-229,71,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,b8c6,12,-233,75,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,c8c7,13,-303,145,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,b6b5,14,-358,200,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,b8a6,15,-373,215,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,e6e5,16,-379,221,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,g6g5,17,-397,239,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,f7f6,18,-429,271,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,f7f5,19,-439,281,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,c8c6,20,-467,309,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,a4a5,21,-521,363,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,c8c5,22,-530,372,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,e8b5,23,-538,380,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,a4b4,24,-552,394,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,c8c4,25,-559,401,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,c8d8,26,-574,416,b8d7,b8c6,4,27
sprt_game_1,30,51,Black,1nr1bk2/5p1p/1p2p1p1/8/rPPN1P1P/P3R3/3RBP2/5K2 b - - 0 30,a4a3,27,-596,438,b8d7,b8c6,4,27
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,c8d8,1,-160,0,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,c8b8,2,-185,25,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,c8a8,3,-208,48,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,c8c7,4,-271,111,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,a4a8,5,-418,258,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,c8c6,6,-435,275,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,a4a7,7,-441,281,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e8d7,8,-466,306,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,g6g5,9,-498,338,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,c8c5,10,-501,341,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e7f5,11,-510,350,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,b6b5,12,-539,379,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,c8c4,13,-548,388,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,a4a6,14,-548,388,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,a4b4,15,-549,389,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,h7h6,16,-554,394,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,h7h5,17,-567,407,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,f7f6,18,-571,411,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e7d5,19,-572,412,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,a4a3,20,-583,423,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,f8g7,21,-586,426,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e6e5,22,-595,435,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,f7f5,23,-595,435,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e8c6,24,-608,448,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,f8g8,25,-666,506,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e8b5,26,-685,525,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,a4a5,27,-695,535,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e7g8,28,-697,537,c8d8,c8a8,4,29
sprt_game_1,32,55,Black,2r1bk2/4np1p/1p1Np1p1/8/rPP2P1P/P3R3/3RBP2/5K2 b - - 4 32,e7c6,29,-704,544,c8d8,c8a8,4,29
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,a4a7,1,-180,0,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,h7h6,2,-186,6,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,e7g8,3,-201,21,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,h7h5,4,-205,25,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,d8b8,5,-208,28,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,d8d7,6,-215,35,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,d8a8,7,-220,40,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6e8,8,-224,44,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,a4a8,9,-227,47,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,f8g7,10,-240,60,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,e7c8,11,-244,64,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,f7f5,12,-247,67,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,f7f6,13,-254,74,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6a8,14,-261,81,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6g2,15,-272,92,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,g6g5,16,-276,96,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,e7f5,17,-281,101,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,f8g8,18,-306,126,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,b6b5,19,-345,165,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,e6e5,20,-363,183,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6h1,21,-371,191,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,d8d6,22,-415,235,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,a4a6,23,-420,240,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,d8e8,24,-449,269,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,e7d5,25,-449,269,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6d7,26,-451,271,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6d5,27,-460,280,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6b7,28,-524,344,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6f3,29,-529,349,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6b5,30,-547,367,a4a7,h7h5,4,35
sprt_game_1,34,59,Black,3r1k2/4np1p/1pbNp1p1/8/rPP2P1P/P2R4/3RBP2/4K3 b - - 8 34,c6e4,31,-554,374,a4a7,h7h5,4,35
