log,fullmove,ply,side,fen,move,rank,score_cp,gap_cp,candidate_move,reference_move,round,legal_moves
sprt_game_2,24,32,White,4r1k1/p4p2/4rnpp/2p1p3/3p4/2P2PN1/PP1R2PP/1K2R3 w - - 0 24,e1e3,33,-657,439,g3e4,a2a3,6,33
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,b1a2,1,-233,0,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,b1a1,2,-237,4,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c3d4,3,-241,8,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,b2b3,4,-241,8,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,b1c2,5,-245,12,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c1c2,6,-246,13,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,d2f2,7,-254,21,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,a3a4,8,-254,21,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c1e1,9,-262,29,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,d2d1,10,-264,31,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c1g1,11,-265,32,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c1d1,12,-266,33,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,g3f1,13,-269,36,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c1f1,14,-269,36,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,g3e4,15,-277,44,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,g3e2,16,-285,52,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c1h1,17,-290,57,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,c3c4,18,-313,80,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,g3h1,19,-320,87,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,d2e2,20,-327,94,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,b2b4,21,-328,95,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,d2c2,22,-338,105,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,d2d3,23,-347,114,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,f3f4,24,-433,200,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,g3h5,25,-517,284,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,g3f5,26,-548,315,c1e1,c3d4,6,27
sprt_game_2,27,38,White,4r3/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1KR5 w - - 1 27,d2d4,27,-631,398,c1e1,c3d4,6,27
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,d2e2,1,-245,0,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,b1c1,2,-246,1,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,b1a2,3,-261,16,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,c3c4,4,-265,20,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1c1,5,-266,21,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,c3d4,6,-270,25,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,b2b3,7,-270,25,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1d1,8,-272,27,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,d2d1,9,-275,30,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,g3h1,10,-276,31,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,a3a4,11,-277,32,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,d2d3,12,-280,35,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1h1,13,-280,35,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,b1a1,14,-281,36,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,g3f1,15,-288,43,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,g3e4,16,-290,45,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,d2f2,17,-293,48,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,b1c2,18,-294,49,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1f1,19,-296,51,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1e3,20,-298,53,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1g1,21,-299,54,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,g3e2,22,-303,58,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1e2,23,-307,62,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,d2c2,24,-322,77,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,b2b4,25,-323,78,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,f3f4,26,-413,168,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1e4,27,-490,245,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,g3h5,28,-518,273,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,g3f5,29,-580,335,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,d2d4,30,-616,371,b1c2,b1c1,6,31
sprt_game_2,28,40,White,3r4/p3rpk1/5np1/2p1p2p/3p3P/P1P2PN1/1P1R2P1/1K2R3 w - - 3 28,e1e5,31,-635,390,b1c2,b1c1,6,31
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,g2g4,1,-228,0,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,c1c2,2,-256,28,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1g1,3,-272,44,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,d2e4,4,-283,55,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,c1b2,5,-296,68,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,g2g3,6,-309,81,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,d2b1,7,-314,86,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,c1b1,8,-316,88,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,d2f1,9,-319,91,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3d3,10,-321,93,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1h1,11,-322,94,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1f1,12,-322,94,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1e2,13,-323,95,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1e4,14,-325,97,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1d1,15,-325,97,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,f3f4,16,-328,100,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,c1d1,17,-335,107,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,a3a4,18,-376,148,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3b2,19,-390,162,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3b5,20,-394,166,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3b1,21,-401,173,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1e3,22,-581,353,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3e3,23,-591,363,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,e1e5,24,-611,383,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3c3,25,-639,411,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3b6,26,-660,432,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3b8,27,-702,474,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3b4,28,-732,504,c1b2,c1c2,6,29
sprt_game_2,36,56,White,r7/2rn1pk1/6p1/2p1p2p/2Pp3P/PR3P2/3N2P1/2K1R3 w - - 1 36,b3b7,29,-763,535,c1b2,c1c2,6,29
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1f1,1,-313,0,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1h1,2,-315,2,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1g1,3,-318,5,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1a1,4,-326,13,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b5b3,5,-328,15,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1d1,6,-330,17,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b2a2,7,-335,22,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b2b3,8,-338,25,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1c1,9,-339,26,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,d2f1,10,-340,27,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,d2b3,11,-341,28,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1e2,12,-347,34,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1b1,13,-350,37,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,d2b1,14,-355,42,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,g3g4,15,-361,48,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b2b1,16,-388,75,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,a3a4,17,-390,77,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b2c2,18,-411,98,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b2c1,19,-428,115,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,f3f4,20,-435,122,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b2a1,21,-441,128,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,d2e4,22,-507,194,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1e4,23,-598,285,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1e5,24,-613,300,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b5c5,25,-622,309,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b5b4,26,-640,327,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b5b6,27,-644,331,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b5a5,28,-684,371,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,e1e3,29,-696,383,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b5b8,30,-770,457,b2b3,e1a1,6,31
sprt_game_2,41,66,White,r7/2rnk3/6p1/1Rp1pp1p/2Pp3P/P4PP1/1K1N4/4R3 w - - 5 41,b5b7,31,-804,491,b2b3,e1a1,6,31
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b3b2,1,-371,0,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,g3g4,2,-374,3,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b5b7,3,-410,39,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,d2f1,4,-425,54,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b3c2,5,-435,64,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1a2,6,-439,68,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1h1,7,-447,76,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1e1,8,-447,76,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1b1,9,-447,76,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1d1,10,-448,77,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,d2b1,11,-453,82,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1c1,12,-460,89,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1f1,13,-462,91,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,a1g1,14,-465,94,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,f3f4,15,-475,104,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,d2e4,16,-580,209,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b5b8,17,-690,319,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b5b6,18,-715,344,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b5a5,19,-721,350,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b5c5,20,-736,365,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b5b4,21,-782,411,b5b7,b3b2,6,22
sprt_game_2,43,70,White,r7/3nk3/6p1/1Rp1pp1p/r1Pp3P/PK3PP1/3N4/R7 w - - 9 43,b3a2,22,-880,509,b5b7,b3b2,6,22
sprt_game_2,44,72,White,r7/3n4/4k1p1/1Rp1pp1p/r1Pp3P/PK3PP1/R2N4/8 w - - 11 44,g3g4,1,-413,0,b5b7,a2a1,6,16
sprt_game_2,44,72,White,r7/3n4/4k1p1/1Rp1pp1p/r1Pp3P/PK3PP1/R2N4/8 w - - 11 44,b3b2,2,-414,1,b5b7,a2a1,6,16
sprt_game_2,44,72,White,r7/3n4/4k1p1/1Rp1pp1p/r1Pp3P/PK3PP1/R2N4/8 w - - 11 44,a2a1,3,-414,1,b5b7,a2a1,6,16
sprt_game_2,44,72,White,r7/3n4/4k1p1/1Rp1pp1p/r1Pp3P/PK3PP1/R2N4/8 w - - 11 44,b3c2,4,-448,35,b5b7,a2a1,6,16
sprt_game_2,44,72,White,r7/3n4/4k1p1/1Rp1pp1p/r1Pp3P/PK3PP1/R2N4/8 w - - 11 44,d2b1,5,-451,38,b5b7,a2a1,6,16
sprt_game_2,44,72,White,r7/3n4/4k1p1/1Rp1pp1p/r1Pp3P/PK3PP1/R2N4/8 w - - 11 44,b5b7,6,-452,39,b5b7,a2a1,6,16
